ticket_id,created_at,first_response_at,resolved_at,status,channel,customer_id,order_id,product_sku,category,priority,assigned_team,agent_id,transfers,csat_score,refund_amount_inr,refund_reason_code,replacement_issued,customer_message,agent_notes,source_system
TK-253353,2026-05-16 23:37,2026-05-17 00:00,2026-05-17 00:21,resolved,chat,C105193,VR892287,VA-SP-MINI,Billing & Payments,Normal,Billing,A3034,0,2,2499,DUP-PAYMENT,N,"product: the miini speaker
order: vr892287
purchased: 04/05
issue: payment went through but i got no order id
tried: checked bank statement
expected: resolution","1. Failed order after payment
2. Asked for UTR
3. Refunded Rs 2499 (SOP 5.4) -MM",helpdesk
TK-253354,2026-05-17 01:07,2026-05-17 01:09,2026-05-22 01:31,resolved,chat,C107518,VR881528,VA-AC-CASE,Delivery & Shipping,Normal,Logistics,A3027,0,3,,,N,"Product: replacement case
Purchased: May 14
Issue: my order has not been delivered yet
Tried: checked the tracking page daily
Expected: fix","1. Shipment not received
2. chk AWB w/ courier
3. Courier conf delivery for 21 May, cx informed",helpdesk
TK-253355,2026-05-17 03:21,2026-05-17 05:59,,open,email,C107966,VR904878,VA-EB-PL2,Billing & Payments,High,Billing,A3035,0,,,,N,"Not what I expected from Vireo. pulsse 2 buds purchased recently, order VR904878. money debited but order not showing. I already waited 24 hours. Fix this or I am posting on twitter.","issue: payment debited, no order | asked for utr -> refund processed to source",helpdesk
TK-253356,2026-05-17 05:36,2026-05-17 05:48,2026-05-20 06:04,resolved,chat,C104323,VR908342,VA-NB-ARC,Delivery & Shipping,High,Logistics,A3030,0,3,,,N,"helo
paid on 06 may, still waiting for something to sohw up
??",Cx reported delivery delayed. Confirmed address with cx. Re-shipped from warehouse.,helpdesk
TK-253357,2026-05-17 07:31,2026-05-17 07:36,2026-05-17 08:00,resolved,chat,C109015,VR908278,VA-AC-CH65,Delivery & Shipping,High,Logistics,A3028,0,4,1499,DOA-REPL,N,product arrived damaged,ticket raised for damaged in transit. checked with crr for damage claim. refunded rs 1499. cx satisfied on chat.,helpdesk
TK-253358,2026-05-17 10:22,2026-05-17 10:29,2026-05-19 10:43,resolved,voice,C101231,,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3038,0,,350,RETURN-QC-OK,N,"[IVR transcript] Hello Vireo, I bought Pulse2 on May 10. The return was accepted but the ammount is nowhere in my account. I emailed twice. NOTHING CHANGED. PATHETIC EXPERIENCE HONESTLY. PLEASE HELP. THANKS IN ADVANCE, JOSEPH SINGH","1. Refund pending
2. Checked reverse pickup QC status
3. Refunded Rs 350",helpdesk
TK-253359,2026-05-17 10:24,2026-05-17 11:41,2026-05-20 11:57,resolved,email,C108512,VR891660,VA-SP-MINI,Delivery & Shipping,Low,Logistics,A3028,0,,,,N,"Product: the mini speaker
Order: VR891660
Purchased: May 03
Issue: tracking has said out for delivery for a week now
Tried: checked with neighbours
Expected: replacement","cust contacted re delivery delayed. raised ticket w/ courier partner. rto confirmed, reshipped. case closed w/ cx consent.",helpdesk
TK-253361,2026-05-17 11:01,2026-05-17 20:22,2026-05-18 20:46,resolved,email,C102572,VR903355,VA-HP-ST2,Delivery & Shipping,Normal,Logistics,A3031,0,2,,,N,I have been a loyal customer and this is how you treat me. Ordered Strata 2 recently. pickup scheduled but no one showed up. I already rescheduled pickup twice. This is the last time I buy from you.,"1. Reverse pkp pending
2. chk pkp AWB
3. pkp done, rfdn initiatted",helpdesk
TK-253363,2026-05-17 11:14,2026-05-17 11:31,,open,voice,C100266,VR881331,VA-EB-PL2,Delivery & Shipping,Low,Logistics,A3028,0,4,,,N,"[IVR transcript] Not acceptable at this price.  Order VR881331 (the Pulse 2 earbuds). I haven't received my order. I already checked the tracking page daily. I want a replacement or refund, nothing else.","cx says delivery delayed. raised ticket w/ courier partner. courier confirmed delivery for 21 may, cx informed. cx informed.",helpdesk
TK-253364,2026-05-17 11:39,2026-05-17 11:40,2026-05-18 12:09,resolved,chat,C103918,,VA-EB-PL2,Other,Normal,Chat Frontline,A3004,0,,,,N,"Hi there, I bought Pulse 2 on 07 May. I haven't receivd my order. I checked the tracking page daily. Please call me on my registered number. Thanks & regards Vihaan","customer reached out - dlvry delayed. chk awb w/ crr. rto conf, reshipped. [closed]",helpdesk
TK-253365,2026-05-17 11:52,2026-05-17 12:40,2026-05-17 12:54,closed,voice,C103228,,VA-EB-PL2,Audio Quality,Normal,Voice Frontline,A3024,0,,,,N,"there is a frying sound in the background of every song, what do i do now?","re: audio distortion | checked fw -> fw update, cx to monitor",helpdesk
TK-253366,2026-05-17 12:30,2026-05-17 13:51,2026-05-18 14:14,resolved,social,C102692,VR902438,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3028,0,,,,N,"hello vireo, this is regarding pullse 2.  package not delivered even after 13 days. i checked wiht neighbours. nothing changed. i want a replacement.",ticket raised for ord not delivered. checked awb with courier. rfnd initiated as lost in transit. will monitor.,helpdesk
TK-253368,2026-05-17 12:33,2026-05-17 17:09,2026-05-17 17:34,resolved,email,C100724,,VA-SP-MINI,Account & Login,Normal,Email Frontline,A3021,0,,,,N,"hello
cannot loin to my account
pls reply",otp not received | checked otp logs -> account unlocked,helpdesk
TK-253370,2026-05-17 12:37,2026-05-17 12:52,2026-05-17 12:59,resolved,chat,C100937,VR881154,VA-EB-PL2,Product Enquiry,Normal,Chat Frontline,A3011,0,,,,N,"is teh Pulse 2 earbuds compatible with my TV
VR881154",closed,helpdesk
TK-253371,2026-05-17 12:42,2026-05-17 13:06,2026-05-17 13:21,resolved,voice,C100631,VR898740,VA-HP-ST2,Connectivity,High,Voice Frontline,A3024,0,,,,N,[IVR transcript] bluetooth pairing fails every time - VR898740,"issue: unable to pair w/ phone | checked phone os version -> adv fw update via app, rslvd",helpdesk
TK-253372,2026-05-17 12:47,2026-05-17 12:59,2026-05-18 13:14,resolved,chat,C105147,VR892481,VA-SW-NX2,Returns & Refunds,Normal,Returns Desk,A3038,0,,,,N,"Very poor quality. Bought the Nexa 2 around 14/05 from vireo.in. the app said pickup today, that was on 14/05. I already rescheduled pickup twice. Escalate this to someone senior.","Reported: reverse pickup pending. Checked pickup AWB. Pickup done, refund initiated.",helpdesk
TK-253373,2026-05-17 12:50,2026-05-17 16:12,2026-05-19 16:34,closed,email,C102313,VR908761,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3031,0,,,,N,"hey
i haven't received my order
my pulse 2","1. ord not delivered
2. Raised ticket w/ courier partner
3. RTO conf, reshipped",helpdesk
TK-253374,2026-05-17 13:19,2026-05-17 13:51,2026-05-17 14:00,resolved,social,C100192,VR896884,VA-EB-PL2,Other,Normal,Chat Frontline,A3012,0,5,,,N,"Hi team, my Pulse 2 purchased around Diwali, order VR896884. Want to cancel my order. I tried cancel button, greyed out. Nothing changed. Vey poor quality. Please help. Regards, Reyansh","1. ord cancellation
2. Cancelled before dispatch
3. Already shipped, adv RTO/return",helpdesk
TK-253376,2026-05-17 13:43,2026-05-17 13:47,2026-05-17 14:14,resolved,chat,C101122,,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3030,0,,,,Y,"Hi Vireo support, Got pulse 2 buds from vireo.in recently. Product arrived damaged. I took photos. Nothing changed. Really frustrating. Kindly look into it. Thanks & regards,","Csut contacted re unit received damaged. Photos received, damage confirmed. Replacement dispatched.",helpdesk
TK-253377,2026-05-17 14:03,2026-05-17 14:33,2026-05-17 14:56,resolved,voice,C107134,VR909395,VA-EB-PL2,Charging & Battery,Normal,Voice Frontline,A3023,0,,,,N,"[IVR transcript] hii case does not charge, no light at all urgent",esc to warranty. Issue: case no LED / no charge. Confirmed case LED dead. ~Farah,helpdesk
TK-253379,2026-05-17 14:15,2026-05-17 14:22,2026-05-18 19:38,resolved,chat,C104984,VR905312,VA-SW-FIT,Warranty & Repair,Normal,Escalations & Warranty,A3040,0,4,,,N,Order VR905312 (teh fit band).  Warranty claim pending for 14 days. I emmailed twice. How do I get ths fixed? Please revert Diya Verma,"cx updated, eta shared. issue: warranty claim status. checked rma status.",helpdesk
TK-253380,2026-05-17 14:57,2026-05-17 18:53,,pending,social,C107185,VR906313,VA-EB-PL2,Other,Normal,Chat Frontline,A3013,0,4,,,N,"hi,
ordered pulse2 in may. need to change delivery address.
i tried editing in app.
need this sorted this week.
thank you, dev",cx states address update. checked dispatch status. address updated. ~Ayaan,helpdesk
TK-253381,2026-05-17 15:13,2026-05-17 18:57,2026-05-20 19:28,resolved,email,C101492,VR908998,VA-HP-ST2,Returns & Refunds,Normal,Returns Desk,A3037,0,,4249,RETURN-QC-OK,N,"I am losing patience. my Strata 2 headphones purchased last week, order VR908998. still waiting for my refund. I already emailed twice. This is the last time I buy form you.","1. rfnd not credited
2. Checked reverse pickup QC status
3. Refunded Rs 4249",helpdesk
TK-253382,2026-05-17 15:24,2026-05-18 19:54,2026-05-18 20:08,resolved,email,C100477,VR891862,VA-EB-PL2,Other,Low,Email Frontline,A3019,0,5,,,N,"hii
invoice not downloading
my pulse 2 VR891862",gst invoice regenerated and shared. issue: invoice not downloading. regenerated invoice. ~Kavya,helpdesk
TK-253384,2026-05-17 17:19,2026-05-17 18:09,2026-05-22 18:38,resolved,voice,C107216,VR902266,VA-EB-PL2,Delivery & Shipping,High,Logistics,A3029,0,4,,,Y,"heol
teh parcel looked like it was kikced here from the warehouse, and the unit has a crcak
my pulse 2
anyone there","cx reached out - damaged in transit. chk w/ crr for damage claim. rplc raised, rma shared w/ cx. will monitor.",helpdesk
TK-253385,2026-05-17 17:28,2026-05-17 17:40,2026-05-22 17:56,resolved,chat,C102854,,VA-SW-NX2,Delivery & Shipping,Normal,Logistics,A3031,0,3,6499,LOST-TRANSIT,N,"hello
my order has not been delivered yet
the nexa 2
??","1. Order not delivered
2. chk AWB w/ crr
3. rfnd initiated as lost in transit",helpdesk
TK-253386,2026-05-17 17:39,2026-05-17 20:02,2026-05-20 20:22,resolved,email,C103940,,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3031,0,4,,,N,"Hi there,
This is regarding Pulse 2. It has been 13 days and I have nothing in hand.
I checked the tracking page daily.
Can someone fix this?
Please revert Daniel","1. ord not delivered
2. Raised ticket w/ crr partner
3. Reffund initiated as lost in transit",helpdesk
TK-253387,2026-05-17 18:01,2026-05-17 18:04,2026-05-17 18:27,resolved,chat,C106527,VR901725,VA-EB-PL2,Other,Normal,Chat Frontline,A3005,0,,,,N,"dear sir/madam,

i am writing with reference to my order of the pulse 2 earbuds (vr901725) placed on 10/05. i haven't received my order. i have checked the tracking page daily. i request you to process a refund to my original payment method.

yours faithfully,
tanvi sen","cx: shipment not received | chk awb w/ crr -> crr confirmed dlvry for 21 may, cx informed (sop 4.2)",helpdesk
TK-253388,2026-05-17 18:10,2026-05-17 20:57,2026-05-17 21:08,resolved,email,C108731,VR906818,VA-EB-PL2,Billing & Payments,High,Billing,A3033,0,5,5948,PRICE-ADJ,N,your ad said 20% off and the cart says full price.  i want a replacemnet,-,helpdesk
TK-253390,2026-05-17 18:12,2026-05-17 20:00,2026-05-17 20:15,resolved,voice,C108055,VR880459,VA-HP-ST3,Delivery & Shipping,Normal,Logistics,A3031,0,5,,,N,"hey
need to change delivery addres","1. Wrong pincode
2. Updated adddress with crr
3. Address updated",helpdesk
TK-253391,2026-05-17 18:16,2026-05-17 18:20,2026-05-17 19:04,resolved,chat,C107957,,VA-SW-NX2,App & Firmware,Normal,Chat Frontline,A3014,0,,,,N,"bhai
firmware update is stuck at 40%
kuch karo
the nexa 2
urgent",cx says fw update stuck. asked cx to keep in case 30 min. update completed after retry.,helpdesk
TK-253392,2026-05-17 18:33,2026-05-17 20:15,2026-05-25 21:54,resolved,voice,C103331,,VA-SW-FIT,Warranty & Repair,Normal,Escalations & Warranty,A3044,0,4,,,Y,[IVR transcript] the strap is tearing - what do i do now?,"Replacement raised, RMA shared with cx. Issue: strap broken. Checked warranty eligibility.",helpdesk
TK-253393,2026-05-17 18:47,2026-05-17 18:54,2026-05-17 19:36,resolved,chat,C102862,VR895309,VA-EB-PL2,Audio Quality,Normal,Chat Frontline,A3010,0,,,,N,Really frustrating.  Order VR895309 (the Pusle 2 earbuds). left side has no audio at all. I already tried different phone. Refund. Now.,closed,helpdesk
TK-253395,2026-05-17 19:54,2026-05-17 19:54,2026-05-17 20:25,resolved,chat,C105180,VR888654,VA-EB-PL2,Billing & Payments,High,Billing,A3033,0,5,525,DUP-PAYMENT,N,"payment was deducted but no order was cretaed
vr888654
pls help",cx ok ~Diya,helpdesk
TK-253396,2026-05-17 20:05,2026-05-17 20:05,2026-05-17 20:23,resolved,chat,C105968,,VA-EB-PL1,Delivery & Shipping,Normal,Logistics,A3031,0,5,,,Y,"hello, bought pulse earbuds around 11 may from vireo.in.  opened the parcel and it is a completely different thing. i checked the invoice. kindly look into it. regards varun rathore","1. Wrong item delivered
2. Raised w/ warehouse
3. Replacement unit dispatched",helpdesk
TK-253397,2026-05-17 21:11,2026-05-17 22:49,2026-05-17 23:05,resolved,email,C101635,VR884477,VA-EB-PL1,Delivery & Shipping,Normal,Logistics,A3021,1,,,,N,"Hi there, This is regarding pulse 1. The courier marked it delivered but nobdy in my house got anything. I called the courier. Nothing changed. I want a replacement.","cx reported shipment not received. confirmed address with cx. transferred to email frontline. courier confirmed delivery for 23 may, cx informed.",helpdesk
TK-253398,2026-05-17 22:01,2026-05-17 22:11,2026-05-17 22:37,closed,chat,C102440,,VA-AC-CH65,Billing & Payments,High,Billing,A3035,0,,,,N,"team,
teh retuurn was accepted but the amount is nowhere in my account
pleae hlep karo
your charger",re: refund pending | checked refund status on pg -> refund confirmed credited,helpdesk
TK-253399,2026-05-17 23:23,2026-05-17 23:31,2026-05-20 23:57,resolved,chat,C105193,VR892287,VA-SP-MINI,Other,Normal,Chat Frontline,A3017,0,4,,,N,"product: orbit mini
order: vr892287
purchased: may 04
issue: my order has not been delivered yet
tried: checked with neighbours
expected: fix",sorted ~Kabir,helpdesk
TK-253400,2026-05-18 00:56,2026-05-18 01:03,2026-05-24 02:35,resolved,chat,C105452,VR895171,VA-EB-PL2,Charging & Battery,Normal,Chat Frontline,A3043,1,3,,,N,"product: the pulse 2 earbuds
order: vr895171
purchased: 06/04
issue: lfet earbud shows 0% & never charges
tried: removed & reinserted it 10 times
expected: refund","re: l bud no charge in case | chk caes led behaviour w/ cx -> reset rslvd, cx confirmed left bud charging | xfer escalations & warranty",helpdesk
TK-253401,2026-05-18 01:09,2026-05-18 11:28,2026-05-21 11:46,resolved,email,C102275,VR901052,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3030,0,,,,N,"namaste, this is regarding pulse2.  order not delivered, tracking not updating. i called the courier. nothing changed. please advise. regards, sukhwinder",issue: order not delivered | confirmed adress with cx -> refund initiated as lost in transit,helpdesk
TK-253403,2026-05-18 03:22,2026-05-18 03:26,2026-05-19 03:47,resolved,chat,C107415,VR888278,VA-SW-NX2,Delivery & Shipping,Normal,Logistics,A3030,0,,,,N,"Writing again because the issue is back.
Product: Nexa 2
Order: VR888278
Purchased: April 13
Issue: order not delivered, tracking not updating
Tried: called the courier
Expected: fix","prev ticket closed, issue recurred. Cx reported order not delivered. Raised ticket with courier partner. Courier confirmd dellivery for 23 May, cx informed.",helpdesk
TK-253404,2026-05-18 07:41,2026-05-18 10:27,2026-05-21 10:44,resolved,email,C108920,VR906279,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3027,0,,,,Y,"got a different colour than ordered
please call me on my registered number","Reported: wrong variant rcvd. Verified order vs delivered item photos. rfnd issued, cx did not want rplc.",helpdesk
TK-253405,2026-05-18 08:16,2026-05-18 08:18,2026-05-21 08:30,resolved,chat,C104756,,VA-NB-ARC,Delivery & Shipping,Normal,Logistics,A3030,0,,,,N,"To the Vireo Customer Care Team,

I am writing witth reference to my orer of the neckbband placed on 09-05-2026. Order not delivered, tracking not updating. I have checked with neighbours. I request you to kindly arrange a replacement.

Yours faithfully,
Thomas Desai
Noida","Ticket raised for order not delivered. Checked AWB with courier. Courrier confirmed delivery for 22 May, cx informed.",helpdesk
TK-253406,2026-05-18 08:42,2026-05-18 08:44,2026-05-18 09:06,resolved,chat,C104436,,VA-SW-NX2,Account & Login,Normal,Chat Frontline,A3012,0,5,,,N,my company accounts team is asking for the tax bill,Customer reached out - invoice not downloading. Regenerated invoice. Invoice emailed.,helpdesk
TK-253408,2026-05-18 10:18,2026-05-18 12:21,2026-05-18 12:57,resolved,voice,C101984,VR902555,VA-SW-NX2,Charging & Battery,Low,Voice Frontline,A3001,0,,,,N,"[IVR transcript] Hi Vireo support, Tis is regarding my Nexa 2 watch. Battery drains very fast, barely lasts 2 hours. I TURNED OFF ALWAYS-ON DISPLAY. Nothing changed. Plaese advise.","Cx says rapid battery drain. Advised disabling ANC/AOD to test. Advised settings change, cx satisfied. -SK",helpdesk
TK-253410,2026-05-18 10:59,2026-05-18 11:00,2026-05-18 11:18,resolved,chat,C106076,,VA-EB-PL2,Other,Normal,Chat Frontline,A3006,0,,,,N,"team,
will this survive a shower",Query answered. Issue: compatibility query. Shared spec sheet. -TS,helpdesk
TK-253412,2026-05-18 11:30,2026-05-18 13:13,2026-05-18 13:25,resolved,voice,C107777,VR882272,VA-AC-CASE,Billing & Payments,High,Billing,A3035,0,4,195,PRICE-ADJ,N,"[IVR transcript] Namaste, Ordered spare case 3 weeks back. Coupon code not working. Please advise. Thanks,",Refund of Rs 195 initiated to source. Issue: discount not applied. Checked cart eligibility.,helpdesk
TK-253414,2026-05-18 12:26,2026-05-18 13:56,2026-05-18 14:32,resolved,voice,C100372,VR882494,VA-EB-AIR,Audio Quality,Normal,Voice Frontline,A3025,0,,,,N,[IVR transcript] right earbud completely silent - vr882494,cust contacted re no audio one side. asked cx to chheck bud in case. escalated to warranty. closing.,helpdesk
TK-253416,2026-05-18 12:50,2026-05-18 18:06,2026-05-30 20:35,resolved,email,C108802,VR900666,VA-EB-PL2,Audio Quality,Normal,Email Frontline,A3041,1,3,,,N,"Hi team, Order VR900666 (Pulse2). Everything sounds like it is coming from one direction now. I reset the buds. Kindly look into it.","1. No audio one side
2. Walked through reset
3. Transferred to Escalations & Warranty
4. Escalated to warranty",helpdesk
TK-253418,2026-05-18 13:03,2026-05-18 13:03,2026-05-18 13:26,resolved,chat,C107825,,VA-EB-PL2,Billing & Payments,High,Billing,A3035,0,3,,,N,Very poor quality. Ordered my Pulse 2 recently. the festive offer vanished when I clicked pay. I already tried in caps. Escalate this to someone senior.,re: discount not applied | checked coupon validity -> partial reund of discount amount issued,helpdesk
TK-253420,2026-05-18 13:56,2026-05-18 15:24,2026-05-18 15:47,resolved,social,C103769,VR906487,VA-HP-ST2,Connectivity,Normal,Chat Frontline,A3013,0,4,,,N,"PRODUCT: MY STRATA 2 HEADPHONES
ORDER: VR906487
PURCHASED: 24-02-2026
ISSUE: THE SOUND STUTTERS WHENEVER MY PHONE IS IN MY POCKET
TRIED: KEPT PHONE IN HAND
EXPECTED: RESOLUTION","contact re intermittent disconnects. chk interference sources. advised, cx will monitor. ~Ayaan",helpdesk
TK-253422,2026-05-18 14:06,2026-05-18 15:24,2026-05-18 15:54,resolved,social,C100302,VR880654,VA-EB-AIR,Delivery & Shipping,High,Logistics,A3029,0,5,,,N,"to the vireo customer care team,

i am writing with reference to my order of airlite (vr880654) placed on 10-05-2026. order status stuck on shipped since 10-05-2026. i have checked the tracking page daily. i request you to kindly arrange a replacement.

sincerely,
pranav mukherjee
ranchi",ticket raised for ord not delivered. chk awb w/ crr. re-shipped from warehouse. case closed w/ cx consent. [closed],helpdesk
TK-253423,2026-05-18 14:10,2026-05-18 17:24,2026-05-18 17:43,closed,email,C104688,VR883128,VA-EB-PL2,Other,Normal,Email Frontline,A3021,0,,1574,PRICE-ADJ,N,Really frustrating. I bought the Pulse 2 earbuds on 06/05. promo code shows invalid. I ALREDAY TRIED IN CAPS. Refund. Now.,ticket raised for discount not applied. checked cart eligibility. refund of rs 1574 initiated to source.,helpdesk
TK-253424,2026-05-18 14:38,2026-05-18 15:21,2026-05-18 15:37,resolved,voice,C108353,VR896982,VA-EB-PL2,Other,Low,Voice Frontline,A3026,0,4,595,CANCEL,N,"[IVR transcript] Hello Vireo, This is regarding the Pulse 2 earbuds. Ordered the wrong colour, don't ship it. I tried cancel button, greyed out. Please advise. Thanks & regards,",order cancellation | checked shipment status -> refund of rs 595 initiated to source ~Vihaan,helpdesk
TK-253425,2026-05-18 15:07,2026-05-18 15:14,2026-06-01 16:36,resolved,chat,C107179,VR900239,VA-SW-NX2,Connectivity,Low,Chat Frontline,A3040,1,,,,N,"Namaste, Order VR900239 (the Nexa 2). The pairing light blinks but nothing eevr shows up on my Moto. I forgot the device and tried again. Not acceptable at this price. I want a replacement. Thanks in advance","customer reached out - device not discoverable. walked through forget + re-pair. transferred to escalations & warranty. reset done, paired ok.",helpdesk
TK-253427,2026-05-18 15:44,2026-05-18 16:16,2026-05-18 16:27,resolved,voice,C102218,,VA-EB-AIR,Product Enquiry,High,Voice Frontline,A3025,0,4,,,N,Really frustrating.  Bought AirLite around 28/05 from Amazon. will this survive a shower. This is teh last time I buy from you.,resolved on call //RIY,helpdesk
TK-253428,2026-05-18 16:07,2026-05-18 17:58,2026-05-18 18:31,resolved,voice,C100168,VR888760,VA-EB-PL1,Delivery & Shipping,Normal,Logistics,A3029,0,3,,,Y,"Honestly regretting this purchase. Thsi is regarding Pluse earbuds. received the wrong item. I alreday checked the invoice. I want a replacement or refund, nothing else.","contact re wrong item delivered. verified order vs delivered item photos. rplc approved, reverse pkp arranged. cx informed. [closed]",helpdesk
TK-253429,2026-05-18 18:13,2026-05-18 18:25,2026-05-18 18:58,resolved,chat,C103117,VR908903,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3037,0,4,315,RETURN-QC-OK,N,where is the money for the return - VR908903,"1. Refund pending
2. chk refund status on PG
3. Full refund processed (315)",helpdesk
TK-253430,2026-05-18 18:28,2026-05-18 19:25,2026-05-18 19:49,resolved,email,C107273,VR900984,VA-EB-PL2,Audio Quality,Normal,Email Frontline,A3021,0,,,,N,"helo
crackling sound in the right side","ticket raised for static noise in audio. checked with different source. advised eq reset, resolved.",helpdesk
TK-253431,2026-05-18 19:18,2026-05-18 19:27,2026-05-26 23:34,resolved,chat,C102943,VR899214,VA-SW-NX2,Warranty & Repair,Normal,Escalations & Warranty,A3044,0,,6499,WTY-BUYBACK,N,"Dear Sir/Madam,

I am writing with reference to my order of Nexa 2 (VR899214) placed on 13-02-2026.  Service centre took it, now silence. I have emailed twice. I request you to kindly arrange a replacement.

Yours faithfully,
Ritika Goyal",Ticket raised for RMA status query. Checked QC report. Refund of Rs 6499 initiated to source.,helpdesk
TK-253432,2026-05-18 19:42,2026-05-18 19:48,2026-05-18 19:58,resolved,chat,C103985,VR891480,VA-SW-NX2,Billing & Payments,High,Billing,A3033,0,,6499,PRICE-ADJ,N,"Hi there, Order VR891480 (the Nexa 2). Coupon code not working. I tried on app & website. This is v disappointing. Please help. Rgds, Vivaan D'Souza","Reported: promo code invalid. Checked coupon validity. Refund approved, Rs 6499, 5-7 working days. Follow-up not required.",helpdesk
TK-253433,2026-05-18 20:23,2026-05-18 20:52,2026-05-18 21:21,resolved,chat,C102811,VR904832,VA-EB-PL2,Connectivity,Normal,Chat Frontline,A3030,1,,,,N,"This was supposedly sorted by yoour team last time.
Product: Pulse 2
Order: VR904832
Purchased: 19-03-2026
Issue: it goes silent for a second every few minutes and comes back
Tried: turned off wifi
Expected: resolution","1. Connection dropping
2. Checked interference sources
3. Transferred to Logistics
4. FW update resolved",helpdesk
TK-253434,2026-05-18 21:40,2026-05-18 21:41,2026-05-18 22:04,resolved,chat,C107633,VR889348,VA-NB-ARC,Connectivity,Normal,Chat Frontline,A3009,0,,,,N,"Namaste,
Arc neckband purchased last week, order VR889348. The pairing light bliinks but nothing ever shows up on my Nothing phone.
I restarted the phone. Nothing changed.
Please help.
Please revert Zoya","reset done, paired ok. issue: device not discoverable. walked through forget + re-pair.",helpdesk
TK-253435,2026-05-18 21:50,2026-05-18 21:56,2026-05-18 22:13,resolved,chat,C107513,,VA-EB-PL2,Account & Login,Normal,Chat Frontline,A3007,0,,,,N,Pathetic experience honestly. I bought my Pulse 2 on 19-04-2026. OTP not coming on my number. I already tried on another browser. This is the last time I buy from you.,"OTP resent, cx logged in. Issue: unable to log in. chk number on account.",helpdesk
TK-253436,2026-05-18 22:08,2026-05-18 22:09,2026-05-27 04:00,resolved,chat,C109324,VR881415,VA-HP-ST2,Warranty & Repair,High,Escalations & Warranty,A3039,0,,,,N,Not what I expected from Vireo.  ORDERD MY STRATA 2 HEADPHONES 2 WEEKS AGO. no update on my repair. I already emaiiled twice. Fix this or I am posting on twitter.,"Customer states warranty claim status. Checked QC report. Cx updated, ETA shared. ~Vivaan",helpdesk
TK-253437,2026-05-18 23:03,2026-05-18 23:13,2026-05-18 23:28,resolved,chat,C106316,VR891648,VA-EB-PL2,App & Firmware,Normal,Chat Frontline,A3003,0,4,,,N,"bhai
bluetooth pairing fails every time
please help karo
pulse 2","Cust contacted re unable to pair w/ phone. Asked cx to reset the device. Re-pair successful, rslvd on chat. Cx informed. //ROH",helpdesk
TK-253439,2026-05-18 23:45,2026-05-18 23:51,2026-05-31 02:28,resolved,chat,C107957,,VA-NB-ARC,Warranty & Repair,Normal,Escalations & Warranty,A3039,0,,,,N,"hello ji
claim number rma48494, anyone alive there?
abhi tak kuch nahi hua","Cx says warranty claim status. Checked RMA status. Cx updated, ETA shared. ~Vivaan",helpdesk
TK-253441,2026-05-18 23:54,2026-05-18 23:58,2026-05-19 00:11,resolved,chat,C107632,,VA-SP-MINI,Other,Low,Chat Frontline,A3002,0,,,,N,"product: orbit mini
order: vr882794
purchased: 10/05
issue: i moved houses yesterday and the order is going to the old flat
tried: tried editing in app
expected: callback","1. address update
2. updated adress with courier
3. address updated",helpdesk
TK-253442,2026-05-19 00:28,2026-05-19 01:10,2026-05-19 01:20,resolved,email,C101798,,VA-AC-CASE,Delivery & Shipping,Normal,Logistics,A3029,0,,,,N,"YET AGAIN., ORDER STATUS STUCK ON SHIPPED SIINCE APRIL 01",cx reported shipment not rcvd. conf address with cx. rfnd initiated as lost in transit. cx satisfied on chat. [closed],helpdesk
TK-253443,2026-05-19 06:15,2026-05-19 06:20,2026-05-19 06:29,resolved,chat,C104912,,VA-EB-PL2,Billing & Payments,High,Billing,A3006,1,5,700,PRICE-ADJ,N,"helo
the festive offer vanished when i clicked pay
??","Refund approved, Rs 700, 5-7 working days. Issue: promo code invalid. Checked cart eligibility. Via Chat Frontline.",helpdesk
TK-253444,2026-05-19 06:27,2026-05-19 06:39,2026-05-19 06:56,resolved,chat,C104328,,VA-EB-AIR,Product Enquiry,Normal,Chat Frontline,A3006,0,4,,,N,before I buy - will this talk to a 2019 Samsung.  please help,Cx satisfied. Issue: compatibility query. Shared compatibility info.,helpdesk
TK-253445,2026-05-19 07:00,2026-05-19 07:10,2026-05-19 07:30,resolved,chat,C103058,,VA-EB-PL1,Connectivity,Normal,Chat Frontline,A3012,0,,,,N,"helo
everyone on my calls says i sound like i'm underwater
??",Cx says low mic pkp. chk mic permissions on phone. FW update advised.,helpdesk
TK-253446,2026-05-19 08:30,2026-05-19 09:46,2026-05-19 10:10,resolved,email,C105452,VR880315,VA-EB-PL2,Connectivity,Normal,Email Frontline,A3018,0,,,,N,"product: my pulse 2
order: vr880315
purchased: 24/01
issue: after teh update prompt it went dark and never came back
tried: kept phone nearby
expected: replacement",Cx reported update hang. chk FW 2.0.1 rollout. Update completed after retry. (SOP 4.2) ~Sukhwinder,helpdesk
